number,index,Heart Rate
1441,2018-09-27 10:56:50,70.0
1442,2018-09-27 10:57:00,70.0
1443,2018-09-27 10:57:10,70.0
1444,2018-09-27 10:57:20,70.0
1445,2018-09-27 10:57:30,70.0
1446,2018-09-27 10:57:40,70.0
1447,2018-09-27 10:57:50,70.0
1448,2018-09-27 10:58:00,70.0
1449,2018-09-27 10:58:10,70.0
1450,2018-09-27 10:58:20,70.0
1451,2018-09-27 10:58:30,70.0
1452,2018-09-27 10:58:40,70.0
1453,2018-09-27 10:58:50,70.0
1454,2018-09-27 10:59:00,70.0
1455,2018-09-27 10:59:10,70.0
1456,2018-09-27 10:59:20,70.0
1457,2018-09-27 10:59:30,70.0
1458,2018-09-27 10:59:40,70.0
1459,2018-09-27 10:59:50,70.0
1460,2018-09-27 11:00:00,70.0
1461,2018-09-27 11:00:10,70.0
1462,2018-09-27 11:00:20,70.0
1463,2018-09-27 11:00:30,70.0
1464,2018-09-27 11:00:40,70.0
1465,2018-09-27 11:00:50,70.0
1466,2018-09-27 11:01:00,70.0
1467,2018-09-27 11:01:10,70.0
1468,2018-09-27 11:01:20,70.0
1469,2018-09-27 11:01:30,70.0
1470,2018-09-27 11:01:40,70.0
1471,2018-09-27 11:01:50,70.0
1472,2018-09-27 11:02:00,70.0
1473,2018-09-27 11:02:10,70.0
1474,2018-09-27 11:02:20,70.0
1475,2018-09-27 11:02:30,70.0
1476,2018-09-27 11:02:40,70.0
1477,2018-09-27 11:02:50,70.0
1478,2018-09-27 11:03:00,70.0
1479,2018-09-27 11:03:10,70.0
1480,2018-09-27 11:03:20,70.0
1481,2018-09-27 11:03:30,70.0
1482,2018-09-27 11:03:40,70.0
1483,2018-09-27 11:03:50,70.0
1484,2018-09-27 11:04:00,70.0
1485,2018-09-27 11:04:10,70.0
1486,2018-09-27 11:04:20,70.0
1487,2018-09-27 11:04:30,70.0
1488,2018-09-27 11:04:40,70.0
1489,2018-09-27 11:04:50,70.0
1490,2018-09-27 11:05:00,70.0
1491,2018-09-27 11:05:10,70.0
1492,2018-09-27 11:05:20,70.0
1493,2018-09-27 11:05:30,70.0
1494,2018-09-27 11:05:40,70.0
1495,2018-09-27 11:05:50,70.0
1496,2018-09-27 11:06:00,70.0
1497,2018-09-27 11:06:10,70.0
1498,2018-09-27 11:06:20,70.0
1499,2018-09-27 11:06:30,70.0
1500,2018-09-27 11:06:40,70.0
1501,2018-09-27 11:06:50,70.0
1502,2018-09-27 11:07:00,70.0
1503,2018-09-27 11:07:10,70.0
1504,2018-09-27 11:07:20,70.0
1505,2018-09-27 11:07:30,70.0
1506,2018-09-27 11:07:40,70.0
1507,2018-09-27 11:07:50,70.0
1508,2018-09-27 11:08:00,70.0
1509,2018-09-27 11:08:10,70.0
1510,2018-09-27 11:08:20,70.0
1511,2018-09-27 11:08:30,70.0
1512,2018-09-27 11:08:40,70.0
1513,2018-09-27 11:08:50,70.0
1514,2018-09-27 11:09:00,70.0
1515,2018-09-27 11:09:10,70.0
1516,2018-09-27 11:09:20,70.0
1517,2018-09-27 11:09:30,70.0
1518,2018-09-27 11:09:40,70.0
1519,2018-09-27 11:09:50,70.0
1520,2018-09-27 11:10:00,70.0
1521,2018-09-27 11:10:10,70.0
1522,2018-09-27 11:10:20,70.0
1523,2018-09-27 11:10:30,70.0
1524,2018-09-27 11:10:40,70.0
1525,2018-09-27 11:10:50,70.0
1526,2018-09-27 11:11:00,70.0
1527,2018-09-27 11:11:10,70.0
1528,2018-09-27 11:11:20,70.0
1529,2018-09-27 11:11:30,70.0
1530,2018-09-27 11:11:40,70.0
1531,2018-09-27 11:11:50,70.0
1532,2018-09-27 11:12:00,70.0
1533,2018-09-27 11:12:10,70.0
1534,2018-09-27 11:12:20,70.0
1535,2018-09-27 11:12:30,70.0
1536,2018-09-27 11:12:40,70.0
1537,2018-09-27 11:12:50,70.0
1538,2018-09-27 11:13:00,70.0
1539,2018-09-27 11:13:10,70.0
1540,2018-09-27 11:13:20,70.0
1541,2018-09-27 11:13:30,70.0
1542,2018-09-27 11:13:40,70.0
1543,2018-09-27 11:13:50,70.0
1544,2018-09-27 11:14:00,70.0
1545,2018-09-27 11:14:10,70.0
1546,2018-09-27 11:14:20,70.0
1547,2018-09-27 11:14:30,70.0
1548,2018-09-27 11:14:40,70.0
1549,2018-09-27 11:14:50,70.0
1550,2018-09-27 11:15:00,70.0
1551,2018-09-27 11:15:10,70.0
1552,2018-09-27 11:15:20,70.0
1553,2018-09-27 11:15:30,70.0
1554,2018-09-27 11:15:40,70.0
1555,2018-09-27 11:15:50,70.0
1556,2018-09-27 11:16:00,70.0
1557,2018-09-27 11:16:10,70.0
1558,2018-09-27 11:16:20,70.0
1559,2018-09-27 11:16:30,70.0
1560,2018-09-27 11:16:40,70.0
1561,2018-09-27 11:16:50,70.0
1562,2018-09-27 11:17:00,70.0
1563,2018-09-27 11:17:10,70.0
1564,2018-09-27 11:17:20,70.0
1565,2018-09-27 11:17:30,70.0
1566,2018-09-27 11:17:40,70.0
1567,2018-09-27 11:17:50,70.0
1568,2018-09-27 11:18:00,70.0
1569,2018-09-27 11:18:10,70.0
1570,2018-09-27 11:18:20,70.0
1571,2018-09-27 11:18:30,70.0
1572,2018-09-27 11:18:40,70.0
1573,2018-09-27 11:18:50,70.0
1574,2018-09-27 11:19:00,70.0
1575,2018-09-27 11:19:10,70.0
1576,2018-09-27 11:19:20,70.0
1577,2018-09-27 11:19:30,70.0
1578,2018-09-27 11:19:40,70.0
1579,2018-09-27 11:19:50,70.0
1580,2018-09-27 11:20:00,70.0
1581,2018-09-27 11:20:10,70.0
1582,2018-09-27 11:20:20,70.0
1583,2018-09-27 11:20:30,70.0
1584,2018-09-27 11:20:40,70.0
1585,2018-09-27 11:20:50,70.0
1586,2018-09-27 11:21:00,70.0
1587,2018-09-27 11:21:10,70.0
1588,2018-09-27 11:21:20,70.0
1589,2018-09-27 11:21:30,70.0
1590,2018-09-27 11:21:40,70.0
1591,2018-09-27 11:21:50,70.0
1592,2018-09-27 11:22:00,70.0
1593,2018-09-27 11:22:10,70.0
1594,2018-09-27 11:22:20,70.0
1595,2018-09-27 11:22:30,70.0
1596,2018-09-27 11:22:40,70.0
1597,2018-09-27 11:22:50,70.0
1598,2018-09-27 11:23:00,70.0
1599,2018-09-27 11:23:10,91.0
1600,2018-09-27 11:23:20,80.5
1601,2018-09-27 11:23:30,70.0
1602,2018-09-27 11:23:40,70.0
1603,2018-09-27 11:23:50,70.0
1604,2018-09-27 11:24:00,70.0
1605,2018-09-27 11:24:10,70.0
1606,2018-09-27 11:24:20,70.0
1607,2018-09-27 11:24:30,70.0
1608,2018-09-27 11:24:40,97.0
1609,2018-09-27 11:24:50,151.5
1610,2018-09-27 11:25:00,147.21053
1611,2018-09-27 11:25:10,142.92105
1612,2018-09-27 11:25:20,138.63158
1613,2018-09-27 11:25:30,134.3421
1614,2018-09-27 11:25:40,130.05263
1615,2018-09-27 11:25:50,125.76316
1616,2018-09-27 11:26:00,121.47369
1617,2018-09-27 11:26:10,117.18421
1618,2018-09-27 11:26:20,112.89474
1619,2018-09-27 11:26:30,108.60526
1620,2018-09-27 11:26:40,104.31579
1621,2018-09-27 11:26:50,100.02631
1622,2018-09-27 11:27:00,95.73684
1623,2018-09-27 11:27:10,91.447365
1624,2018-09-27 11:27:20,87.1579
1625,2018-09-27 11:27:30,82.86842
1626,2018-09-27 11:27:40,78.57895
1627,2018-09-27 11:27:50,74.289474
1628,2018-09-27 11:28:00,70.0
1629,2018-09-27 11:28:10,70.0
1630,2018-09-27 11:28:20,70.0
1631,2018-09-27 11:28:30,70.0
1632,2018-09-27 11:28:40,70.0
1633,2018-09-27 11:28:50,70.0
1634,2018-09-27 11:29:00,70.0
1635,2018-09-27 11:29:10,70.0
1636,2018-09-27 11:29:20,70.0
1637,2018-09-27 11:29:30,70.0
1638,2018-09-27 11:29:40,70.0
1639,2018-09-27 11:29:50,70.0
1640,2018-09-27 11:30:00,70.0
1641,2018-09-27 11:30:10,70.0
1642,2018-09-27 11:30:20,70.0
1643,2018-09-27 11:30:30,70.0
1644,2018-09-27 11:30:40,70.0
1645,2018-09-27 11:30:50,70.0
1646,2018-09-27 11:31:00,70.0
1647,2018-09-27 11:31:10,70.0
1648,2018-09-27 11:31:20,70.0
1649,2018-09-27 11:31:30,70.0
1650,2018-09-27 11:31:40,70.0
1651,2018-09-27 11:31:50,70.0
1652,2018-09-27 11:32:00,70.0
1653,2018-09-27 11:32:10,70.0
1654,2018-09-27 11:32:20,70.0
1655,2018-09-27 11:32:30,70.0
1656,2018-09-27 11:32:40,70.0
1657,2018-09-27 11:32:50,70.0
1658,2018-09-27 11:33:00,70.0
1659,2018-09-27 11:33:10,70.0
1660,2018-09-27 11:33:20,70.0
1661,2018-09-27 11:33:30,70.0
1662,2018-09-27 11:33:40,70.0
1663,2018-09-27 11:33:50,70.0
1664,2018-09-27 11:34:00,70.0
1665,2018-09-27 11:34:10,70.0
1666,2018-09-27 11:34:20,70.0
1667,2018-09-27 11:34:30,70.0
1668,2018-09-27 11:34:40,70.0
1669,2018-09-27 11:34:50,70.0
1670,2018-09-27 11:35:00,70.0
1671,2018-09-27 11:35:10,70.0
1672,2018-09-27 11:35:20,70.0
1673,2018-09-27 11:35:30,70.0
1674,2018-09-27 11:35:40,70.0
1675,2018-09-27 11:35:50,70.0
1676,2018-09-27 11:36:00,70.0
1677,2018-09-27 11:36:10,76.0
1678,2018-09-27 11:36:20,121.0
1679,2018-09-27 11:36:30,112.5
1680,2018-09-27 11:36:40,104.0
1681,2018-09-27 11:36:50,95.5
1682,2018-09-27 11:37:00,87.0
1683,2018-09-27 11:37:10,78.5
1684,2018-09-27 11:37:20,70.0
1685,2018-09-27 11:37:30,70.0
1686,2018-09-27 11:37:40,70.0
1687,2018-09-27 11:37:50,70.0
1688,2018-09-27 11:38:00,70.0
1689,2018-09-27 11:38:10,70.0
1690,2018-09-27 11:38:20,70.0
1691,2018-09-27 11:38:30,70.0
1692,2018-09-27 11:38:40,70.0
1693,2018-09-27 11:38:50,70.0
1694,2018-09-27 11:39:00,70.0
1695,2018-09-27 11:39:10,70.0
1696,2018-09-27 11:39:20,70.0
1697,2018-09-27 11:39:30,70.0
1698,2018-09-27 11:39:40,70.0
1699,2018-09-27 11:39:50,70.0
1700,2018-09-27 11:40:00,70.0
1701,2018-09-27 11:40:10,72.0
1702,2018-09-27 11:40:20,90.5
1703,2018-09-27 11:40:30,88.22222
1704,2018-09-27 11:40:40,85.94444
1705,2018-09-27 11:40:50,83.666664
1706,2018-09-27 11:41:00,81.388885
1707,2018-09-27 11:41:10,79.111115
1708,2018-09-27 11:41:20,76.833336
1709,2018-09-27 11:41:30,74.55556
1710,2018-09-27 11:41:40,72.27778
1711,2018-09-27 11:41:50,70.0
1712,2018-09-27 11:42:00,70.0
1713,2018-09-27 11:42:10,70.0
1714,2018-09-27 11:42:20,70.0
1715,2018-09-27 11:42:30,70.0
1716,2018-09-27 11:42:40,70.0
1717,2018-09-27 11:42:50,70.0
1718,2018-09-27 11:43:00,70.0
1719,2018-09-27 11:43:10,70.0
1720,2018-09-27 11:43:20,70.0
1721,2018-09-27 11:43:30,70.0
1722,2018-09-27 11:43:40,70.0
1723,2018-09-27 11:43:50,70.0
1724,2018-09-27 11:44:00,70.0
1725,2018-09-27 11:44:10,70.0
1726,2018-09-27 11:44:20,70.0
1727,2018-09-27 11:44:30,70.0
1728,2018-09-27 11:44:40,70.0
1729,2018-09-27 11:44:50,70.0
1730,2018-09-27 11:45:00,70.0
1731,2018-09-27 11:45:10,70.0
1732,2018-09-27 11:45:20,70.0
1733,2018-09-27 11:45:30,70.0
1734,2018-09-27 11:45:40,70.0
1735,2018-09-27 11:45:50,70.0
1736,2018-09-27 11:46:00,70.0
1737,2018-09-27 11:46:10,70.0
1738,2018-09-27 11:46:20,70.0
1739,2018-09-27 11:46:30,70.0
1740,2018-09-27 11:46:40,70.0
1741,2018-09-27 11:46:50,70.0
1742,2018-09-27 11:47:00,70.0
1743,2018-09-27 11:47:10,70.0
1744,2018-09-27 11:47:20,70.0
1745,2018-09-27 11:47:30,70.0
1746,2018-09-27 11:47:40,70.0
1747,2018-09-27 11:47:50,70.0
1748,2018-09-27 11:48:00,70.0
1749,2018-09-27 11:48:10,70.0
1750,2018-09-27 11:48:20,70.0
1751,2018-09-27 11:48:30,70.0
1752,2018-09-27 11:48:40,70.0
1753,2018-09-27 11:48:50,70.0
1754,2018-09-27 11:49:00,70.0
1755,2018-09-27 11:49:10,70.0
1756,2018-09-27 11:49:20,70.0
1757,2018-09-27 11:49:30,70.0
1758,2018-09-27 11:49:40,70.0
1759,2018-09-27 11:49:50,70.0
1760,2018-09-27 11:50:00,70.0
1761,2018-09-27 11:50:10,70.0
1762,2018-09-27 11:50:20,70.0
1763,2018-09-27 11:50:30,70.0
1764,2018-09-27 11:50:40,70.0
1765,2018-09-27 11:50:50,70.0
1766,2018-09-27 11:51:00,70.0
1767,2018-09-27 11:51:10,70.0
1768,2018-09-27 11:51:20,70.0
1769,2018-09-27 11:51:30,70.0
1770,2018-09-27 11:51:40,70.0
1771,2018-09-27 11:51:50,70.0
1772,2018-09-27 11:52:00,70.0
1773,2018-09-27 11:52:10,70.0
1774,2018-09-27 11:52:20,70.0
1775,2018-09-27 11:52:30,70.0
1776,2018-09-27 11:52:40,84.0
1777,2018-09-27 11:52:50,79.333336
1778,2018-09-27 11:53:00,74.666664
1779,2018-09-27 11:53:10,70.0
1780,2018-09-27 11:53:20,70.0
1781,2018-09-27 11:53:30,70.0
1782,2018-09-27 11:53:40,70.0
1783,2018-09-27 11:53:50,70.0
1784,2018-09-27 11:54:00,70.0
1785,2018-09-27 11:54:10,70.0
1786,2018-09-27 11:54:20,70.0
1787,2018-09-27 11:54:30,70.0
1788,2018-09-27 11:54:40,70.0
1789,2018-09-27 11:54:50,70.0
1790,2018-09-27 11:55:00,70.0
1791,2018-09-27 11:55:10,70.0
1792,2018-09-27 11:55:20,70.0
1793,2018-09-27 11:55:30,70.0
1794,2018-09-27 11:55:40,70.0
1795,2018-09-27 11:55:50,70.0
1796,2018-09-27 11:56:00,70.0
1797,2018-09-27 11:56:10,70.0
1798,2018-09-27 11:56:20,81.0
1799,2018-09-27 11:56:30,79.166664
1800,2018-09-27 11:56:40,77.333336
1801,2018-09-27 11:56:50,75.5
1802,2018-09-27 11:57:00,73.666664
1803,2018-09-27 11:57:10,71.833336
1804,2018-09-27 11:57:20,70.0
1805,2018-09-27 11:57:30,70.0
1806,2018-09-27 11:57:40,70.0
1807,2018-09-27 11:57:50,70.0
1808,2018-09-27 11:58:00,70.0
1809,2018-09-27 11:58:10,70.0
1810,2018-09-27 11:58:20,70.0
1811,2018-09-27 11:58:30,70.0
1812,2018-09-27 11:58:40,110.0
1813,2018-09-27 11:58:50,85.5
1814,2018-09-27 11:59:00,82.4
1815,2018-09-27 11:59:10,79.3
1816,2018-09-27 11:59:20,76.2
1817,2018-09-27 11:59:30,73.1
1818,2018-09-27 11:59:40,70.0
1819,2018-09-27 11:59:50,70.0
1820,2018-09-27 12:00:00,70.0
1821,2018-09-27 12:00:10,70.0
1822,2018-09-27 12:00:20,70.0
1823,2018-09-27 12:00:30,70.0
1824,2018-09-27 12:00:40,70.0
1825,2018-09-27 12:00:50,70.0
1826,2018-09-27 12:01:00,70.0
1827,2018-09-27 12:01:10,70.0
1828,2018-09-27 12:01:20,70.0
1829,2018-09-27 12:01:30,70.0
1830,2018-09-27 12:01:40,70.0
1831,2018-09-27 12:01:50,70.0
1832,2018-09-27 12:02:00,70.0
1833,2018-09-27 12:02:10,70.0
1834,2018-09-27 12:02:20,70.0
1835,2018-09-27 12:02:30,70.0
1836,2018-09-27 12:02:40,70.0
1837,2018-09-27 12:02:50,70.0
1838,2018-09-27 12:03:00,70.0
1839,2018-09-27 12:03:10,70.0
1840,2018-09-27 12:03:20,70.0
1841,2018-09-27 12:03:30,70.0
1842,2018-09-27 12:03:40,70.0
1843,2018-09-27 12:03:50,70.0
1844,2018-09-27 12:04:00,70.0
1845,2018-09-27 12:04:10,70.0
1846,2018-09-27 12:04:20,70.0
1847,2018-09-27 12:04:30,70.0
1848,2018-09-27 12:04:40,70.0
1849,2018-09-27 12:04:50,70.0
1850,2018-09-27 12:05:00,70.0
1851,2018-09-27 12:05:10,70.0
1852,2018-09-27 12:05:20,70.0
1853,2018-09-27 12:05:30,70.0
1854,2018-09-27 12:05:40,70.0
1855,2018-09-27 12:05:50,70.0
1856,2018-09-27 12:06:00,70.0
1857,2018-09-27 12:06:10,70.0
1858,2018-09-27 12:06:20,70.0
1859,2018-09-27 12:06:30,70.0
1860,2018-09-27 12:06:40,70.0
1861,2018-09-27 12:06:50,70.0
1862,2018-09-27 12:07:00,70.0
1863,2018-09-27 12:07:10,70.0
1864,2018-09-27 12:07:20,70.0
1865,2018-09-27 12:07:30,70.0
1866,2018-09-27 12:07:40,70.0
1867,2018-09-27 12:07:50,70.0
1868,2018-09-27 12:08:00,70.0
1869,2018-09-27 12:08:10,70.0
1870,2018-09-27 12:08:20,70.0
1871,2018-09-27 12:08:30,70.0
1872,2018-09-27 12:08:40,70.0
1873,2018-09-27 12:08:50,70.0
1874,2018-09-27 12:09:00,70.0
1875,2018-09-27 12:09:10,70.0
1876,2018-09-27 12:09:20,70.0
1877,2018-09-27 12:09:30,70.0
1878,2018-09-27 12:09:40,70.0
1879,2018-09-27 12:09:50,70.0
1880,2018-09-27 12:10:00,70.0
1881,2018-09-27 12:10:10,70.0
1882,2018-09-27 12:10:20,70.0
1883,2018-09-27 12:10:30,70.0
1884,2018-09-27 12:10:40,70.0
1885,2018-09-27 12:10:50,70.0
1886,2018-09-27 12:11:00,70.0
1887,2018-09-27 12:11:10,70.0
1888,2018-09-27 12:11:20,70.0
1889,2018-09-27 12:11:30,70.0
1890,2018-09-27 12:11:40,70.0
1891,2018-09-27 12:11:50,70.0
1892,2018-09-27 12:12:00,70.0
1893,2018-09-27 12:12:10,70.0
1894,2018-09-27 12:12:20,70.0
1895,2018-09-27 12:12:30,70.0
1896,2018-09-27 12:12:40,70.0
1897,2018-09-27 12:12:50,70.0
1898,2018-09-27 12:13:00,70.0
1899,2018-09-27 12:13:10,70.0
1900,2018-09-27 12:13:20,70.0
1901,2018-09-27 12:13:30,70.0
1902,2018-09-27 12:13:40,70.0
1903,2018-09-27 12:13:50,70.0
1904,2018-09-27 12:14:00,70.0
1905,2018-09-27 12:14:10,70.0
1906,2018-09-27 12:14:20,70.0
1907,2018-09-27 12:14:30,70.0
1908,2018-09-27 12:14:40,70.0
1909,2018-09-27 12:14:50,70.0
1910,2018-09-27 12:15:00,70.0
1911,2018-09-27 12:15:10,70.0
1912,2018-09-27 12:15:20,70.0
1913,2018-09-27 12:15:30,70.0
1914,2018-09-27 12:15:40,70.0
1915,2018-09-27 12:15:50,70.0
1916,2018-09-27 12:16:00,70.0
1917,2018-09-27 12:16:10,70.0
1918,2018-09-27 12:16:20,70.0
1919,2018-09-27 12:16:30,70.0
1920,2018-09-27 12:16:40,70.0
1921,2018-09-27 12:16:50,70.0
1922,2018-09-27 12:17:00,70.0
1923,2018-09-27 12:17:10,70.0
1924,2018-09-27 12:17:20,70.0
1925,2018-09-27 12:17:30,70.0
1926,2018-09-27 12:17:40,70.0
1927,2018-09-27 12:17:50,70.0
1928,2018-09-27 12:18:00,70.0
1929,2018-09-27 12:18:10,70.0
1930,2018-09-27 12:18:20,70.0
1931,2018-09-27 12:18:30,70.0
1932,2018-09-27 12:18:40,70.0
1933,2018-09-27 12:18:50,70.0
1934,2018-09-27 12:19:00,70.0
1935,2018-09-27 12:19:10,70.0
1936,2018-09-27 12:19:20,70.0
1937,2018-09-27 12:19:30,70.0
1938,2018-09-27 12:19:40,70.0
1939,2018-09-27 12:19:50,70.0
1940,2018-09-27 12:20:00,70.0
1941,2018-09-27 12:20:10,70.0
1942,2018-09-27 12:20:20,70.0
1943,2018-09-27 12:20:30,70.0
1944,2018-09-27 12:20:40,70.0
1945,2018-09-27 12:20:50,70.0
1946,2018-09-27 12:21:00,70.0
1947,2018-09-27 12:21:10,70.0
1948,2018-09-27 12:21:20,85.0
1949,2018-09-27 12:21:30,86.0
1950,2018-09-27 12:21:40,87.0
1951,2018-09-27 12:21:50,87.5
1952,2018-09-27 12:22:00,88.0
1953,2018-09-27 12:22:10,76.0
1954,2018-09-27 12:22:20,81.0
1955,2018-09-27 12:22:30,86.5
1956,2018-09-27 12:22:40,92.0
1957,2018-09-27 12:22:50,92.0
1958,2018-09-27 12:23:00,90.0
1959,2018-09-27 12:23:10,88.0
1960,2018-09-27 12:23:20,85.0
1961,2018-09-27 12:23:30,84.0
1962,2018-09-27 12:23:40,83.0
1963,2018-09-27 12:23:50,87.5
1964,2018-09-27 12:24:00,92.0
1965,2018-09-27 12:24:10,92.5
1966,2018-09-27 12:24:20,92.0
1967,2018-09-27 12:24:30,86.5
1968,2018-09-27 12:24:40,83.0
1969,2018-09-27 12:24:50,83.0
1970,2018-09-27 12:25:00,83.0
1971,2018-09-27 12:25:10,83.0
1972,2018-09-27 12:25:20,81.0
1973,2018-09-27 12:25:30,81.0
1974,2018-09-27 12:25:40,81.0
1975,2018-09-27 12:25:50,81.0
1976,2018-09-27 12:26:00,80.5
1977,2018-09-27 12:26:10,80.0
1978,2018-09-27 12:26:20,79.0
1979,2018-09-27 12:26:30,79.0
1980,2018-09-27 12:26:40,79.0
1981,2018-09-27 12:26:50,79.0
1982,2018-09-27 12:27:00,83.0
1983,2018-09-27 12:27:10,83.0
1984,2018-09-27 12:27:20,82.0
1985,2018-09-27 12:27:30,81.0
1986,2018-09-27 12:27:40,81.0
1987,2018-09-27 12:27:50,78.5
1988,2018-09-27 12:28:00,77.0
1989,2018-09-27 12:28:10,78.0
1990,2018-09-27 12:28:20,78.0
1991,2018-09-27 12:28:30,78.0
1992,2018-09-27 12:28:40,76.0
1993,2018-09-27 12:28:50,76.0
1994,2018-09-27 12:29:00,74.0
1995,2018-09-27 12:29:10,74.0
1996,2018-09-27 12:29:20,74.0
1997,2018-09-27 12:29:30,74.0
1998,2018-09-27 12:29:40,74.0
1999,2018-09-27 12:29:50,74.0
2000,2018-09-27 12:30:00,74.0
2001,2018-09-27 12:30:10,75.0
2002,2018-09-27 12:30:20,77.0
2003,2018-09-27 12:30:30,77.0
2004,2018-09-27 12:30:40,77.0
2005,2018-09-27 12:30:50,77.0
2006,2018-09-27 12:31:00,77.0
2007,2018-09-27 12:31:10,77.0
2008,2018-09-27 12:31:20,77.0
2009,2018-09-27 12:31:30,77.0
2010,2018-09-27 12:31:40,77.0
2011,2018-09-27 12:31:50,77.0
2012,2018-09-27 12:32:00,77.0
2013,2018-09-27 12:32:10,76.0
2014,2018-09-27 12:32:20,76.0
2015,2018-09-27 12:32:30,76.0
2016,2018-09-27 12:32:40,76.0
2017,2018-09-27 12:32:50,76.0
2018,2018-09-27 12:33:00,76.0
2019,2018-09-27 12:33:10,68.5
2020,2018-09-27 12:33:20,72.0
2021,2018-09-27 12:33:30,72.25
2022,2018-09-27 12:33:40,72.5
2023,2018-09-27 12:33:50,72.0
2024,2018-09-27 12:34:00,72.0
2025,2018-09-27 12:34:10,72.5
2026,2018-09-27 12:34:20,72.25
2027,2018-09-27 12:34:30,72.0
2028,2018-09-27 12:34:40,75.0
2029,2018-09-27 12:34:50,78.5
2030,2018-09-27 12:35:00,78.0
2031,2018-09-27 12:35:10,77.0
2032,2018-09-27 12:35:20,76.75
2033,2018-09-27 12:35:30,76.5
2034,2018-09-27 12:35:40,76.0
2035,2018-09-27 12:35:50,76.5
2036,2018-09-27 12:36:00,77.0
2037,2018-09-27 12:36:10,77.5
2038,2018-09-27 12:36:20,76.0
2039,2018-09-27 12:36:30,76.0
2040,2018-09-27 12:36:40,75.5
2041,2018-09-27 12:36:50,74.0
2042,2018-09-27 12:37:00,75.0
2043,2018-09-27 12:37:10,72.0
2044,2018-09-27 12:37:20,71.0
2045,2018-09-27 12:37:30,64.0
2046,2018-09-27 12:37:40,65.0
2047,2018-09-27 12:37:50,65.0
2048,2018-09-27 12:38:00,68.0
2049,2018-09-27 12:38:10,67.0
2050,2018-09-27 12:38:20,66.0
2051,2018-09-27 12:38:30,67.0
2052,2018-09-27 12:38:40,67.0
2053,2018-09-27 12:38:50,67.0
2054,2018-09-27 12:39:00,67.0
2055,2018-09-27 12:39:10,67.0
2056,2018-09-27 12:39:20,68.0
2057,2018-09-27 12:39:30,69.0
2058,2018-09-27 12:39:40,69.5
2059,2018-09-27 12:39:50,70.0
2060,2018-09-27 12:40:00,70.0
2061,2018-09-27 12:40:10,70.0
2062,2018-09-27 12:40:20,70.0
2063,2018-09-27 12:40:30,70.0
2064,2018-09-27 12:40:40,71.0
2065,2018-09-27 12:40:50,71.0
2066,2018-09-27 12:41:00,71.0
2067,2018-09-27 12:41:10,71.0
2068,2018-09-27 12:41:20,71.0
2069,2018-09-27 12:41:30,72.0
2070,2018-09-27 12:41:40,71.5
2071,2018-09-27 12:41:50,71.75
2072,2018-09-27 12:42:00,72.0
2073,2018-09-27 12:42:10,72.0
2074,2018-09-27 12:42:20,71.25
2075,2018-09-27 12:42:30,70.5
2076,2018-09-27 12:42:40,70.25
2077,2018-09-27 12:42:50,70.0
2078,2018-09-27 12:43:00,70.0
2079,2018-09-27 12:43:10,70.25
2080,2018-09-27 12:43:20,70.5
2081,2018-09-27 12:43:30,75.0
2082,2018-09-27 12:43:40,76.0
2083,2018-09-27 12:43:50,76.0
2084,2018-09-27 12:44:00,76.0
2085,2018-09-27 12:44:10,78.0
2086,2018-09-27 12:44:20,78.0
2087,2018-09-27 12:44:30,78.0
2088,2018-09-27 12:44:40,78.0
2089,2018-09-27 12:44:50,77.0
2090,2018-09-27 12:45:00,75.0
2091,2018-09-27 12:45:10,76.0
2092,2018-09-27 12:45:20,76.5
2093,2018-09-27 12:45:30,78.5
2094,2018-09-27 12:45:40,78.0
2095,2018-09-27 12:45:50,76.0
2096,2018-09-27 12:46:00,75.5
2097,2018-09-27 12:46:10,74.0
2098,2018-09-27 12:46:20,74.0
2099,2018-09-27 12:46:30,74.0
2100,2018-09-27 12:46:40,77.0
2101,2018-09-27 12:46:50,76.0
2102,2018-09-27 12:47:00,76.0
2103,2018-09-27 12:47:10,76.25
2104,2018-09-27 12:47:20,76.5
2105,2018-09-27 12:47:30,76.75
2106,2018-09-27 12:47:40,77.0
2107,2018-09-27 12:47:50,77.5
2108,2018-09-27 12:48:00,77.0
2109,2018-09-27 12:48:10,77.5
2110,2018-09-27 12:48:20,78.0
2111,2018-09-27 12:48:30,79.0
2112,2018-09-27 12:48:40,81.0
2113,2018-09-27 12:48:50,81.0
2114,2018-09-27 12:49:00,81.5
2115,2018-09-27 12:49:10,81.0
2116,2018-09-27 12:49:20,81.0
2117,2018-09-27 12:49:30,81.75
2118,2018-09-27 12:49:40,82.5
2119,2018-09-27 12:49:50,83.0
2120,2018-09-27 12:50:00,81.5
2121,2018-09-27 12:50:10,80.0
2122,2018-09-27 12:50:20,80.0
2123,2018-09-27 12:50:30,79.5
2124,2018-09-27 12:50:40,79.5
2125,2018-09-27 12:50:50,78.0
2126,2018-09-27 12:51:00,77.0
2127,2018-09-27 12:51:10,76.25
2128,2018-09-27 12:51:20,75.5
2129,2018-09-27 12:51:30,75.25
2130,2018-09-27 12:51:40,75.0
2131,2018-09-27 12:51:50,75.0
2132,2018-09-27 12:52:00,74.5
2133,2018-09-27 12:52:10,74.0
2134,2018-09-27 12:52:20,74.0
2135,2018-09-27 12:52:30,74.0
2136,2018-09-27 12:52:40,74.0
2137,2018-09-27 12:52:50,72.0
