number,index,Heart Rate
3477,2018-04-10 10:52:50,108.5
3478,2018-04-10 10:53:00,108.5
3479,2018-04-10 10:53:10,108.5
3480,2018-04-10 10:53:20,108.75
3481,2018-04-10 10:53:30,109.0
3482,2018-04-10 10:53:40,109.0
3483,2018-04-10 10:53:50,109.0
3484,2018-04-10 10:54:00,109.0
3485,2018-04-10 10:54:10,109.0
3486,2018-04-10 10:54:20,109.0
3487,2018-04-10 10:54:30,109.0
3488,2018-04-10 10:54:40,110.0
3489,2018-04-10 10:54:50,110.0
3490,2018-04-10 10:55:00,110.0
3491,2018-04-10 10:55:10,110.0
3492,2018-04-10 10:55:20,110.0
3493,2018-04-10 10:55:30,109.5
3494,2018-04-10 10:55:40,109.0
3495,2018-04-10 10:55:50,109.0
3496,2018-04-10 10:56:00,109.0
3497,2018-04-10 10:56:10,109.0
3498,2018-04-10 10:56:20,111.0
3499,2018-04-10 10:56:30,113.0
3500,2018-04-10 10:56:40,113.0
3501,2018-04-10 10:56:50,110.5
3502,2018-04-10 10:57:00,103.5
3503,2018-04-10 10:57:10,97.0
3504,2018-04-10 10:57:20,92.5
3505,2018-04-10 10:57:30,95.0
3506,2018-04-10 10:57:40,95.0
3507,2018-04-10 10:57:50,97.0
3508,2018-04-10 10:58:00,99.5
3509,2018-04-10 10:58:10,102.0
3510,2018-04-10 10:58:20,103.25
3511,2018-04-10 10:58:30,104.5
3512,2018-04-10 10:58:40,105.25
3513,2018-04-10 10:58:50,106.0
3514,2018-04-10 10:59:00,106.0
3515,2018-04-10 10:59:10,105.0
3516,2018-04-10 10:59:20,107.0
3517,2018-04-10 10:59:30,108.5
3518,2018-04-10 10:59:40,108.5
3519,2018-04-10 10:59:50,109.0
3520,2018-04-10 11:00:00,109.5
3521,2018-04-10 11:00:10,107.0
3522,2018-04-10 11:00:20,108.0
3523,2018-04-10 11:00:30,108.0
3524,2018-04-10 11:00:40,108.0
3525,2018-04-10 11:00:50,108.0
3526,2018-04-10 11:01:00,110.0
3527,2018-04-10 11:01:10,110.0
3528,2018-04-10 11:01:20,110.0
3529,2018-04-10 11:01:30,110.0
3530,2018-04-10 11:01:40,110.0
3531,2018-04-10 11:01:50,108.0
3532,2018-04-10 11:02:00,105.0
3533,2018-04-10 11:02:10,105.0
3534,2018-04-10 11:02:20,104.0
3535,2018-04-10 11:02:30,104.0
3536,2018-04-10 11:02:40,104.0
3537,2018-04-10 11:02:50,104.0
3538,2018-04-10 11:03:00,104.0
3539,2018-04-10 11:03:10,102.5
3540,2018-04-10 11:03:20,101.0
3541,2018-04-10 11:03:30,101.0
3542,2018-04-10 11:03:40,103.0
3543,2018-04-10 11:03:50,103.0
3544,2018-04-10 11:04:00,102.16667
3545,2018-04-10 11:04:10,101.333336
3546,2018-04-10 11:04:20,99.0
3547,2018-04-10 11:04:30,94.0
3548,2018-04-10 11:04:40,93.0
3549,2018-04-10 11:04:50,93.0
3550,2018-04-10 11:05:00,93.25
3551,2018-04-10 11:05:10,93.5
3552,2018-04-10 11:05:20,96.0
3553,2018-04-10 11:05:30,96.0
3554,2018-04-10 11:05:40,98.5
3555,2018-04-10 11:05:50,101.0
3556,2018-04-10 11:06:00,101.0
3557,2018-04-10 11:06:10,101.0
3558,2018-04-10 11:06:20,101.0
3559,2018-04-10 11:06:30,103.5
3560,2018-04-10 11:06:40,106.0
3561,2018-04-10 11:06:50,107.0
3562,2018-04-10 11:07:00,108.5
3563,2018-04-10 11:07:10,110.0
3564,2018-04-10 11:07:20,108.5
3565,2018-04-10 11:07:30,109.75
3566,2018-04-10 11:07:40,111.0
3567,2018-04-10 11:07:50,116.5
3568,2018-04-10 11:08:00,115.0
3569,2018-04-10 11:08:10,114.0
3570,2018-04-10 11:08:20,114.0
3571,2018-04-10 11:08:30,114.0
3572,2018-04-10 11:08:40,112.5
3573,2018-04-10 11:08:50,113.0
3574,2018-04-10 11:09:00,113.0
3575,2018-04-10 11:09:10,113.0
3576,2018-04-10 11:09:20,113.0
3577,2018-04-10 11:09:30,114.0
3578,2018-04-10 11:09:40,113.0
3579,2018-04-10 11:09:50,114.0
3580,2018-04-10 11:10:00,117.5
3581,2018-04-10 11:10:10,119.5
3582,2018-04-10 11:10:20,121.0
3583,2018-04-10 11:10:30,120.75
3584,2018-04-10 11:10:40,120.5
3585,2018-04-10 11:10:50,118.5
3586,2018-04-10 11:11:00,119.75
3587,2018-04-10 11:11:10,121.0
3588,2018-04-10 11:11:20,120.0
3589,2018-04-10 11:11:30,119.0
3590,2018-04-10 11:11:40,119.0
3591,2018-04-10 11:11:50,120.0
3592,2018-04-10 11:12:00,117.5
3593,2018-04-10 11:12:10,117.25
3594,2018-04-10 11:12:20,117.0
3595,2018-04-10 11:12:30,115.0
3596,2018-04-10 11:12:40,114.0
3597,2018-04-10 11:12:50,116.0
3598,2018-04-10 11:13:00,115.0
3599,2018-04-10 11:13:10,113.0
3600,2018-04-10 11:13:20,114.0
3601,2018-04-10 11:13:30,113.25
3602,2018-04-10 11:13:40,112.5
3603,2018-04-10 11:13:50,106.0
3604,2018-04-10 11:14:00,106.0
3605,2018-04-10 11:14:10,106.0
3606,2018-04-10 11:14:20,106.0
3607,2018-04-10 11:14:30,104.5
3608,2018-04-10 11:14:40,102.5
3609,2018-04-10 11:14:50,100.5
3610,2018-04-10 11:15:00,92.5
3611,2018-04-10 11:15:10,84.5
3612,2018-04-10 11:15:20,83.0
3613,2018-04-10 11:15:30,83.0
3614,2018-04-10 11:15:40,83.0
3615,2018-04-10 11:15:50,82.5
3616,2018-04-10 11:16:00,79.0
3617,2018-04-10 11:16:10,79.0
3618,2018-04-10 11:16:20,80.0
3619,2018-04-10 11:16:30,80.75
3620,2018-04-10 11:16:40,81.5
3621,2018-04-10 11:16:50,79.5
3622,2018-04-10 11:17:00,77.5
3623,2018-04-10 11:17:10,75.5
3624,2018-04-10 11:17:20,78.0
3625,2018-04-10 11:17:30,78.0
3626,2018-04-10 11:17:40,79.0
3627,2018-04-10 11:17:50,79.0
3628,2018-04-10 11:18:00,79.0
3629,2018-04-10 11:18:10,79.0
3630,2018-04-10 11:18:20,79.0
3631,2018-04-10 11:18:30,79.0
3632,2018-04-10 11:18:40,79.0
3633,2018-04-10 11:18:50,79.0
3634,2018-04-10 11:19:00,80.0
3635,2018-04-10 11:19:10,79.5
3636,2018-04-10 11:19:20,80.0
3637,2018-04-10 11:19:30,80.5
3638,2018-04-10 11:19:40,80.25
3639,2018-04-10 11:19:50,80.0
3640,2018-04-10 11:20:00,81.0
3641,2018-04-10 11:20:10,80.0
3642,2018-04-10 11:20:20,79.0
3643,2018-04-10 11:20:30,79.0
3644,2018-04-10 11:20:40,79.0
3645,2018-04-10 11:20:50,79.0
3646,2018-04-10 11:21:00,79.0
3647,2018-04-10 11:21:10,79.5
3648,2018-04-10 11:21:20,80.0
3649,2018-04-10 11:21:30,80.0
3650,2018-04-10 11:21:40,82.0
3651,2018-04-10 11:21:50,81.0
3652,2018-04-10 11:22:00,81.0
3653,2018-04-10 11:22:10,80.0
3654,2018-04-10 11:22:20,80.0
3655,2018-04-10 11:22:30,80.0
3656,2018-04-10 11:22:40,80.0
3657,2018-04-10 11:22:50,81.0
3658,2018-04-10 11:23:00,81.0
3659,2018-04-10 11:23:10,80.0
3660,2018-04-10 11:23:20,81.0
3661,2018-04-10 11:23:30,82.0
3662,2018-04-10 11:23:40,82.0
3663,2018-04-10 11:23:50,82.0
3664,2018-04-10 11:24:00,82.0
3665,2018-04-10 11:24:10,83.0
3666,2018-04-10 11:24:20,83.0
3667,2018-04-10 11:24:30,84.0
3668,2018-04-10 11:24:40,85.0
3669,2018-04-10 11:24:50,86.0
3670,2018-04-10 11:25:00,86.0
3671,2018-04-10 11:25:10,87.25
3672,2018-04-10 11:25:20,88.5
3673,2018-04-10 11:25:30,91.5
3674,2018-04-10 11:25:40,93.0
3675,2018-04-10 11:25:50,94.0
3676,2018-04-10 11:26:00,95.0
3677,2018-04-10 11:26:10,93.5
3678,2018-04-10 11:26:20,92.75
3679,2018-04-10 11:26:30,92.0
3680,2018-04-10 11:26:40,93.0
3681,2018-04-10 11:26:50,93.5
3682,2018-04-10 11:27:00,91.5
3683,2018-04-10 11:27:10,89.0
3684,2018-04-10 11:27:20,87.5
3685,2018-04-10 11:27:30,86.5
3686,2018-04-10 11:27:40,85.5
3687,2018-04-10 11:27:50,86.0
3688,2018-04-10 11:28:00,85.5
3689,2018-04-10 11:28:10,85.0
3690,2018-04-10 11:28:20,84.5
3691,2018-04-10 11:28:30,85.5
3692,2018-04-10 11:28:40,82.5
3693,2018-04-10 11:28:50,80.5
3694,2018-04-10 11:29:00,82.0
3695,2018-04-10 11:29:10,83.0
3696,2018-04-10 11:29:20,84.5
3697,2018-04-10 11:29:30,84.5
3698,2018-04-10 11:29:40,84.5
3699,2018-04-10 11:29:50,83.0
3700,2018-04-10 11:30:00,83.0
3701,2018-04-10 11:30:10,84.0
3702,2018-04-10 11:30:20,85.0
3703,2018-04-10 11:30:30,83.0
3704,2018-04-10 11:30:40,81.5
3705,2018-04-10 11:30:50,79.0
3706,2018-04-10 11:31:00,79.0
3707,2018-04-10 11:31:10,79.75
3708,2018-04-10 11:31:20,80.5
3709,2018-04-10 11:31:30,81.0
3710,2018-04-10 11:31:40,82.5
3711,2018-04-10 11:31:50,83.75
3712,2018-04-10 11:32:00,85.0
3713,2018-04-10 11:32:10,89.5
3714,2018-04-10 11:32:20,89.25
3715,2018-04-10 11:32:30,89.0
3716,2018-04-10 11:32:40,87.5
3717,2018-04-10 11:32:50,82.5
3718,2018-04-10 11:33:00,81.0
3719,2018-04-10 11:33:10,80.0
3720,2018-04-10 11:33:20,77.5
3721,2018-04-10 11:33:30,75.0
3722,2018-04-10 11:33:40,75.0
3723,2018-04-10 11:33:50,74.25
3724,2018-04-10 11:34:00,73.5
3725,2018-04-10 11:34:10,76.0
3726,2018-04-10 11:34:20,76.5
3727,2018-04-10 11:34:30,77.0
3728,2018-04-10 11:34:40,77.0
3729,2018-04-10 11:34:50,77.0
3730,2018-04-10 11:35:00,76.0
3731,2018-04-10 11:35:10,75.0
3732,2018-04-10 11:35:20,74.5
3733,2018-04-10 11:35:30,74.0
3734,2018-04-10 11:35:40,74.0
3735,2018-04-10 11:35:50,76.0
3736,2018-04-10 11:36:00,76.0
3737,2018-04-10 11:36:10,76.0
3738,2018-04-10 11:36:20,77.0
3739,2018-04-10 11:36:30,77.0
3740,2018-04-10 11:36:40,77.0
3741,2018-04-10 11:36:50,78.0
3742,2018-04-10 11:37:00,77.5
3743,2018-04-10 11:37:10,77.0
3744,2018-04-10 11:37:20,78.0
3745,2018-04-10 11:37:30,79.0
3746,2018-04-10 11:37:40,79.0
3747,2018-04-10 11:37:50,78.0
3748,2018-04-10 11:38:00,72.5
3749,2018-04-10 11:38:10,71.5
3750,2018-04-10 11:38:20,73.0
3751,2018-04-10 11:38:30,77.0
3752,2018-04-10 11:38:40,78.0
3753,2018-04-10 11:38:50,77.0
3754,2018-04-10 11:39:00,76.0
3755,2018-04-10 11:39:10,76.0
3756,2018-04-10 11:39:20,76.0
3757,2018-04-10 11:39:30,79.5
3758,2018-04-10 11:39:40,79.0
3759,2018-04-10 11:39:50,82.5
3760,2018-04-10 11:40:00,82.0
3761,2018-04-10 11:40:10,83.0
3762,2018-04-10 11:40:20,83.0
3763,2018-04-10 11:40:30,80.0
3764,2018-04-10 11:40:40,78.0
3765,2018-04-10 11:40:50,78.0
3766,2018-04-10 11:41:00,76.0
3767,2018-04-10 11:41:10,77.0
3768,2018-04-10 11:41:20,77.0
3769,2018-04-10 11:41:30,78.0
3770,2018-04-10 11:41:40,78.0
3771,2018-04-10 11:41:50,78.0
3772,2018-04-10 11:42:00,77.5
3773,2018-04-10 11:42:10,77.0
3774,2018-04-10 11:42:20,76.0
3775,2018-04-10 11:42:30,74.5
3776,2018-04-10 11:42:40,75.0
3777,2018-04-10 11:42:50,75.5
3778,2018-04-10 11:43:00,75.5
3779,2018-04-10 11:43:10,77.0
3780,2018-04-10 11:43:20,75.0
3781,2018-04-10 11:43:30,75.0
3782,2018-04-10 11:43:40,75.0
3783,2018-04-10 11:43:50,74.0
3784,2018-04-10 11:44:00,73.5
3785,2018-04-10 11:44:10,73.0
3786,2018-04-10 11:44:20,73.0
3787,2018-04-10 11:44:30,75.5
3788,2018-04-10 11:44:40,76.5
3789,2018-04-10 11:44:50,75.5
3790,2018-04-10 11:45:00,74.0
3791,2018-04-10 11:45:10,69.0
3792,2018-04-10 11:45:20,73.0
3793,2018-04-10 11:45:30,73.0
3794,2018-04-10 11:45:40,73.0
3795,2018-04-10 11:45:50,73.5
3796,2018-04-10 11:46:00,74.0
3797,2018-04-10 11:46:10,75.0
3798,2018-04-10 11:46:20,76.0
3799,2018-04-10 11:46:30,80.5
3800,2018-04-10 11:46:40,80.5
3801,2018-04-10 11:46:50,76.0
3802,2018-04-10 11:47:00,75.5
3803,2018-04-10 11:47:10,75.0
3804,2018-04-10 11:47:20,79.0
3805,2018-04-10 11:47:30,77.0
3806,2018-04-10 11:47:40,75.0
3807,2018-04-10 11:47:50,75.0
3808,2018-04-10 11:48:00,76.0
3809,2018-04-10 11:48:10,74.5
3810,2018-04-10 11:48:20,74.25
3811,2018-04-10 11:48:30,74.0
3812,2018-04-10 11:48:40,75.0
3813,2018-04-10 11:48:50,78.0
3814,2018-04-10 11:49:00,79.0
3815,2018-04-10 11:49:10,79.0
3816,2018-04-10 11:49:20,79.0
3817,2018-04-10 11:49:30,78.0
3818,2018-04-10 11:49:40,77.0
3819,2018-04-10 11:49:50,76.0
3820,2018-04-10 11:50:00,71.0
3821,2018-04-10 11:50:10,72.0
3822,2018-04-10 11:50:20,72.0
3823,2018-04-10 11:50:30,73.0
3824,2018-04-10 11:50:40,73.5
3825,2018-04-10 11:50:50,74.0
3826,2018-04-10 11:51:00,72.5
3827,2018-04-10 11:51:10,75.0
3828,2018-04-10 11:51:20,75.0
3829,2018-04-10 11:51:30,74.0
3830,2018-04-10 11:51:40,74.0
3831,2018-04-10 11:51:50,75.0
3832,2018-04-10 11:52:00,75.0
3833,2018-04-10 11:52:10,70.0
3834,2018-04-10 11:52:20,69.0
3835,2018-04-10 11:52:30,69.0
3836,2018-04-10 11:52:40,70.5
3837,2018-04-10 11:52:50,71.5
3838,2018-04-10 11:53:00,72.5
3839,2018-04-10 11:53:10,74.0
3840,2018-04-10 11:53:20,76.0
3841,2018-04-10 11:53:30,78.0
3842,2018-04-10 11:53:40,79.0
3843,2018-04-10 11:53:50,81.0
3844,2018-04-10 11:54:00,81.5
3845,2018-04-10 11:54:10,83.0
3846,2018-04-10 11:54:20,87.0
3847,2018-04-10 11:54:30,88.0
3848,2018-04-10 11:54:40,89.0
3849,2018-04-10 11:54:50,91.0
3850,2018-04-10 11:55:00,92.0
3851,2018-04-10 11:55:10,96.0
3852,2018-04-10 11:55:20,96.0
3853,2018-04-10 11:55:30,100.0
3854,2018-04-10 11:55:40,97.5
3855,2018-04-10 11:55:50,94.0
3856,2018-04-10 11:56:00,94.5
3857,2018-04-10 11:56:10,95.0
3858,2018-04-10 11:56:20,99.0
3859,2018-04-10 11:56:30,101.5
3860,2018-04-10 11:56:40,98.0
3861,2018-04-10 11:56:50,96.5
3862,2018-04-10 11:57:00,99.0
3863,2018-04-10 11:57:10,101.5
3864,2018-04-10 11:57:20,105.5
3865,2018-04-10 11:57:30,108.5
3866,2018-04-10 11:57:40,109.0
3867,2018-04-10 11:57:50,109.5
3868,2018-04-10 11:58:00,109.75
3869,2018-04-10 11:58:10,110.0
3870,2018-04-10 11:58:20,108.0
3871,2018-04-10 11:58:30,107.5
3872,2018-04-10 11:58:40,107.0
3873,2018-04-10 11:58:50,107.0
3874,2018-04-10 11:59:00,107.0
3875,2018-04-10 11:59:10,109.0
3876,2018-04-10 11:59:20,108.5
3877,2018-04-10 11:59:30,108.75
3878,2018-04-10 11:59:40,109.0
3879,2018-04-10 11:59:50,107.0
3880,2018-04-10 12:00:00,107.0
3881,2018-04-10 12:00:10,108.0
3882,2018-04-10 12:00:20,109.0
3883,2018-04-10 12:00:30,110.0
3884,2018-04-10 12:00:40,111.0
3885,2018-04-10 12:00:50,113.0
3886,2018-04-10 12:01:00,114.0
3887,2018-04-10 12:01:10,115.0
3888,2018-04-10 12:01:20,115.0
3889,2018-04-10 12:01:30,114.0
3890,2018-04-10 12:01:40,114.0
3891,2018-04-10 12:01:50,114.0
3892,2018-04-10 12:02:00,112.5
3893,2018-04-10 12:02:10,112.75
3894,2018-04-10 12:02:20,113.0
3895,2018-04-10 12:02:30,113.0
3896,2018-04-10 12:02:40,113.0
3897,2018-04-10 12:02:50,113.0
3898,2018-04-10 12:03:00,112.5
3899,2018-04-10 12:03:10,112.0
3900,2018-04-10 12:03:20,111.5
3901,2018-04-10 12:03:30,111.0
3902,2018-04-10 12:03:40,109.5
3903,2018-04-10 12:03:50,107.0
3904,2018-04-10 12:04:00,106.5
3905,2018-04-10 12:04:10,105.0
3906,2018-04-10 12:04:20,104.0
3907,2018-04-10 12:04:30,104.0
3908,2018-04-10 12:04:40,103.75
3909,2018-04-10 12:04:50,103.5
3910,2018-04-10 12:05:00,102.0
3911,2018-04-10 12:05:10,100.5
3912,2018-04-10 12:05:20,100.25
3913,2018-04-10 12:05:30,100.0
3914,2018-04-10 12:05:40,100.0
3915,2018-04-10 12:05:50,99.75
3916,2018-04-10 12:06:00,99.5
3917,2018-04-10 12:06:10,98.0
3918,2018-04-10 12:06:20,98.0
3919,2018-04-10 12:06:30,99.0
3920,2018-04-10 12:06:40,98.0
3921,2018-04-10 12:06:50,96.0
3922,2018-04-10 12:07:00,95.5
3923,2018-04-10 12:07:10,95.0
3924,2018-04-10 12:07:20,94.0
3925,2018-04-10 12:07:30,86.0
3926,2018-04-10 12:07:40,84.0
3927,2018-04-10 12:07:50,84.0
3928,2018-04-10 12:08:00,84.5
3929,2018-04-10 12:08:10,85.0
3930,2018-04-10 12:08:20,85.5
3931,2018-04-10 12:08:30,85.75
3932,2018-04-10 12:08:40,86.0
3933,2018-04-10 12:08:50,86.0
3934,2018-04-10 12:09:00,86.0
3935,2018-04-10 12:09:10,86.0
3936,2018-04-10 12:09:20,86.0
3937,2018-04-10 12:09:30,87.25
3938,2018-04-10 12:09:40,88.5
3939,2018-04-10 12:09:50,87.0
3940,2018-04-10 12:10:00,86.0
3941,2018-04-10 12:10:10,86.0
3942,2018-04-10 12:10:20,86.0
3943,2018-04-10 12:10:30,88.5
3944,2018-04-10 12:10:40,92.0
3945,2018-04-10 12:10:50,92.0
3946,2018-04-10 12:11:00,92.5
3947,2018-04-10 12:11:10,93.0
3948,2018-04-10 12:11:20,97.0
3949,2018-04-10 12:11:30,95.0
3950,2018-04-10 12:11:40,88.5
3951,2018-04-10 12:11:50,85.75
3952,2018-04-10 12:12:00,83.0
3953,2018-04-10 12:12:10,83.0
3954,2018-04-10 12:12:20,83.0
3955,2018-04-10 12:12:30,83.0
3956,2018-04-10 12:12:40,83.0
3957,2018-04-10 12:12:50,81.75
3958,2018-04-10 12:13:00,80.5
3959,2018-04-10 12:13:10,81.0
3960,2018-04-10 12:13:20,76.0
3961,2018-04-10 12:13:30,78.0
3962,2018-04-10 12:13:40,78.0
3963,2018-04-10 12:13:50,78.0
3964,2018-04-10 12:14:00,76.5
3965,2018-04-10 12:14:10,76.5
3966,2018-04-10 12:14:20,76.5
3967,2018-04-10 12:14:30,76.75
3968,2018-04-10 12:14:40,77.0
3969,2018-04-10 12:14:50,77.0
3970,2018-04-10 12:15:00,80.0
3971,2018-04-10 12:15:10,80.0
3972,2018-04-10 12:15:20,80.0
3973,2018-04-10 12:15:30,80.0
3974,2018-04-10 12:15:40,78.0
3975,2018-04-10 12:15:50,78.0
3976,2018-04-10 12:16:00,78.0
3977,2018-04-10 12:16:10,77.0
3978,2018-04-10 12:16:20,76.0
3979,2018-04-10 12:16:30,76.0
3980,2018-04-10 12:16:40,87.5
3981,2018-04-10 12:16:50,85.0
3982,2018-04-10 12:17:00,83.5
3983,2018-04-10 12:17:10,82.75
3984,2018-04-10 12:17:20,82.0
3985,2018-04-10 12:17:30,85.0
3986,2018-04-10 12:17:40,84.5
3987,2018-04-10 12:17:50,80.0
3988,2018-04-10 12:18:00,83.0
3989,2018-04-10 12:18:10,79.0
3990,2018-04-10 12:18:20,79.0
3991,2018-04-10 12:18:30,77.5
3992,2018-04-10 12:18:40,72.0
3993,2018-04-10 12:18:50,73.0
3994,2018-04-10 12:19:00,80.5
3995,2018-04-10 12:19:10,84.0
3996,2018-04-10 12:19:20,80.0
3997,2018-04-10 12:19:30,80.0
3998,2018-04-10 12:19:40,79.5
3999,2018-04-10 12:19:50,80.0
4000,2018-04-10 12:20:00,82.0
4001,2018-04-10 12:20:10,80.5
4002,2018-04-10 12:20:20,85.25
4003,2018-04-10 12:20:30,90.0
4004,2018-04-10 12:20:40,90.0
4005,2018-04-10 12:20:50,85.5
4006,2018-04-10 12:21:00,85.5
4007,2018-04-10 12:21:10,83.5
4008,2018-04-10 12:21:20,83.0
4009,2018-04-10 12:21:30,84.0
4010,2018-04-10 12:21:40,88.0
4011,2018-04-10 12:21:50,84.0
4012,2018-04-10 12:22:00,84.0
4013,2018-04-10 12:22:10,83.0
4014,2018-04-10 12:22:20,82.0
4015,2018-04-10 12:22:30,84.0
4016,2018-04-10 12:22:40,87.0
4017,2018-04-10 12:22:50,88.0
4018,2018-04-10 12:23:00,88.0
4019,2018-04-10 12:23:10,88.0
4020,2018-04-10 12:23:20,88.0
4021,2018-04-10 12:23:30,87.0
4022,2018-04-10 12:23:40,86.0
4023,2018-04-10 12:23:50,86.0
4024,2018-04-10 12:24:00,88.0
4025,2018-04-10 12:24:10,88.25
4026,2018-04-10 12:24:20,88.5
4027,2018-04-10 12:24:30,87.0
4028,2018-04-10 12:24:40,87.0
4029,2018-04-10 12:24:50,86.75
4030,2018-04-10 12:25:00,86.5
4031,2018-04-10 12:25:10,84.0
4032,2018-04-10 12:25:20,84.0
4033,2018-04-10 12:25:30,84.0
4034,2018-04-10 12:25:40,84.0
4035,2018-04-10 12:25:50,84.75
4036,2018-04-10 12:26:00,85.5
4037,2018-04-10 12:26:10,85.75
4038,2018-04-10 12:26:20,86.0
4039,2018-04-10 12:26:30,88.0
4040,2018-04-10 12:26:40,87.0
4041,2018-04-10 12:26:50,86.5
4042,2018-04-10 12:27:00,89.0
4043,2018-04-10 12:27:10,91.5
4044,2018-04-10 12:27:20,96.0
4045,2018-04-10 12:27:30,98.0
4046,2018-04-10 12:27:40,99.0
4047,2018-04-10 12:27:50,103.0
4048,2018-04-10 12:28:00,105.5
4049,2018-04-10 12:28:10,107.0
4050,2018-04-10 12:28:20,108.5
4051,2018-04-10 12:28:30,109.5
4052,2018-04-10 12:28:40,107.0
4053,2018-04-10 12:28:50,104.5
4054,2018-04-10 12:29:00,106.0
4055,2018-04-10 12:29:10,106.25
4056,2018-04-10 12:29:20,106.5
4057,2018-04-10 12:29:30,110.5
4058,2018-04-10 12:29:40,110.5
4059,2018-04-10 12:29:50,110.5
4060,2018-04-10 12:30:00,107.0
4061,2018-04-10 12:30:10,108.0
4062,2018-04-10 12:30:20,108.0
4063,2018-04-10 12:30:30,106.0
4064,2018-04-10 12:30:40,105.5
4065,2018-04-10 12:30:50,109.5
4066,2018-04-10 12:31:00,112.0
4067,2018-04-10 12:31:10,113.5
4068,2018-04-10 12:31:20,115.5
4069,2018-04-10 12:31:30,114.75
4070,2018-04-10 12:31:40,114.0
4071,2018-04-10 12:31:50,113.0
4072,2018-04-10 12:32:00,113.5
4073,2018-04-10 12:32:10,114.0
4074,2018-04-10 12:32:20,115.0
4075,2018-04-10 12:32:30,115.5
4076,2018-04-10 12:32:40,111.0
4077,2018-04-10 12:32:50,111.5
4078,2018-04-10 12:33:00,113.0
4079,2018-04-10 12:33:10,116.0
4080,2018-04-10 12:33:20,115.5
4081,2018-04-10 12:33:30,114.0
4082,2018-04-10 12:33:40,112.0
4083,2018-04-10 12:33:50,112.25
4084,2018-04-10 12:34:00,112.5
4085,2018-04-10 12:34:10,110.5
4086,2018-04-10 12:34:20,108.5
4087,2018-04-10 12:34:30,110.0
4088,2018-04-10 12:34:40,110.5
4089,2018-04-10 12:34:50,109.5
4090,2018-04-10 12:35:00,110.0
4091,2018-04-10 12:35:10,109.0
4092,2018-04-10 12:35:20,108.0
4093,2018-04-10 12:35:30,104.5
4094,2018-04-10 12:35:40,105.0
4095,2018-04-10 12:35:50,104.0
4096,2018-04-10 12:36:00,104.0
4097,2018-04-10 12:36:10,104.75
4098,2018-04-10 12:36:20,105.5
4099,2018-04-10 12:36:30,105.0
4100,2018-04-10 12:36:40,103.5
4101,2018-04-10 12:36:50,103.0
4102,2018-04-10 12:37:00,105.0
4103,2018-04-10 12:37:10,105.0
4104,2018-04-10 12:37:20,106.0
4105,2018-04-10 12:37:30,106.0
4106,2018-04-10 12:37:40,108.0
4107,2018-04-10 12:37:50,110.0
4108,2018-04-10 12:38:00,112.5
4109,2018-04-10 12:38:10,116.0
4110,2018-04-10 12:38:20,115.5
4111,2018-04-10 12:38:30,109.0
4112,2018-04-10 12:38:40,109.5
4113,2018-04-10 12:38:50,109.0
4114,2018-04-10 12:39:00,107.0
4115,2018-04-10 12:39:10,107.0
4116,2018-04-10 12:39:20,109.0
4117,2018-04-10 12:39:30,109.0
4118,2018-04-10 12:39:40,109.5
4119,2018-04-10 12:39:50,108.0
4120,2018-04-10 12:40:00,106.0
4121,2018-04-10 12:40:10,102.0
4122,2018-04-10 12:40:20,102.0
4123,2018-04-10 12:40:30,103.5
4124,2018-04-10 12:40:40,104.0
4125,2018-04-10 12:40:50,107.5
4126,2018-04-10 12:41:00,108.5
4127,2018-04-10 12:41:10,109.5
4128,2018-04-10 12:41:20,104.0
4129,2018-04-10 12:41:30,103.0
4130,2018-04-10 12:41:40,103.0
4131,2018-04-10 12:41:50,104.5
4132,2018-04-10 12:42:00,107.5
4133,2018-04-10 12:42:10,108.0
4134,2018-04-10 12:42:20,111.0
4135,2018-04-10 12:42:30,110.5
4136,2018-04-10 12:42:40,110.0
4137,2018-04-10 12:42:50,112.0
4138,2018-04-10 12:43:00,107.5
4139,2018-04-10 12:43:10,108.0
4140,2018-04-10 12:43:20,110.0
4141,2018-04-10 12:43:30,112.0
4142,2018-04-10 12:43:40,113.0
4143,2018-04-10 12:43:50,113.75
4144,2018-04-10 12:44:00,114.5
4145,2018-04-10 12:44:10,114.0
4146,2018-04-10 12:44:20,115.0
4147,2018-04-10 12:44:30,116.0
4148,2018-04-10 12:44:40,111.5
4149,2018-04-10 12:44:50,112.0
4150,2018-04-10 12:45:00,110.5
4151,2018-04-10 12:45:10,112.0
4152,2018-04-10 12:45:20,115.0
4153,2018-04-10 12:45:30,114.0
4154,2018-04-10 12:45:40,113.5
4155,2018-04-10 12:45:50,108.5
4156,2018-04-10 12:46:00,107.75
4157,2018-04-10 12:46:10,107.0
4158,2018-04-10 12:46:20,106.0
4159,2018-04-10 12:46:30,106.0
4160,2018-04-10 12:46:40,106.0
4161,2018-04-10 12:46:50,107.0
4162,2018-04-10 12:47:00,107.5
4163,2018-04-10 12:47:10,108.0
4164,2018-04-10 12:47:20,112.5
4165,2018-04-10 12:47:30,116.0
4166,2018-04-10 12:47:40,114.5
4167,2018-04-10 12:47:50,118.0
4168,2018-04-10 12:48:00,117.75
4169,2018-04-10 12:48:10,117.5
4170,2018-04-10 12:48:20,117.0
4171,2018-04-10 12:48:30,116.5
4172,2018-04-10 12:48:40,116.5
4173,2018-04-10 12:48:50,116.5
4174,2018-04-10 12:49:00,116.0
4175,2018-04-10 12:49:10,113.0
