,index,Heart_Rate
3593,2018-04-06 16:55:30,105.0
3594,2018-04-06 16:55:40,105.0
3595,2018-04-06 16:55:50,105.5
3596,2018-04-06 16:56:00,106.0
3597,2018-04-06 16:56:10,105.0
3598,2018-04-06 16:56:20,105.0
3599,2018-04-06 16:56:30,105.0
3600,2018-04-06 16:56:40,105.0
3601,2018-04-06 16:56:50,105.25
3602,2018-04-06 16:57:00,105.5
3603,2018-04-06 16:57:10,104.0
3604,2018-04-06 16:57:20,103.75
3605,2018-04-06 16:57:30,103.5
3606,2018-04-06 16:57:40,103.0
3607,2018-04-06 16:57:50,103.0
3608,2018-04-06 16:58:00,102.5
3609,2018-04-06 16:58:10,103.0
3610,2018-04-06 16:58:20,102.0
3611,2018-04-06 16:58:30,102.0
3612,2018-04-06 16:58:40,102.0
3613,2018-04-06 16:58:50,101.0
3614,2018-04-06 16:59:00,100.0
3615,2018-04-06 16:59:10,100.0
3616,2018-04-06 16:59:20,100.0
3617,2018-04-06 16:59:30,100.0
3618,2018-04-06 16:59:40,100.25
3619,2018-04-06 16:59:50,100.5
3620,2018-04-06 17:00:00,99.5
3621,2018-04-06 17:00:10,101.0
3622,2018-04-06 17:00:20,102.0
3623,2018-04-06 17:00:30,101.0
3624,2018-04-06 17:00:40,101.0
3625,2018-04-06 17:00:50,101.0
3626,2018-04-06 17:01:00,100.0
3627,2018-04-06 17:01:10,100.0
3628,2018-04-06 17:01:20,100.0
3629,2018-04-06 17:01:30,101.0
3630,2018-04-06 17:01:40,103.5
3631,2018-04-06 17:01:50,106.0
3632,2018-04-06 17:02:00,105.5
3633,2018-04-06 17:02:10,103.0
3634,2018-04-06 17:02:20,102.0
3635,2018-04-06 17:02:30,101.0
3636,2018-04-06 17:02:40,97.5
3637,2018-04-06 17:02:50,97.25
3638,2018-04-06 17:03:00,97.0
3639,2018-04-06 17:03:10,96.0
3640,2018-04-06 17:03:20,96.0
3641,2018-04-06 17:03:30,96.0
3642,2018-04-06 17:03:40,96.0
3643,2018-04-06 17:03:50,97.0
3644,2018-04-06 17:04:00,98.0
3645,2018-04-06 17:04:10,98.0
3646,2018-04-06 17:04:20,98.0
3647,2018-04-06 17:04:30,95.0
3648,2018-04-06 17:04:40,97.5
3649,2018-04-06 17:04:50,101.0
3650,2018-04-06 17:05:00,101.0
3651,2018-04-06 17:05:10,101.0
3652,2018-04-06 17:05:20,101.0
3653,2018-04-06 17:05:30,100.25
3654,2018-04-06 17:05:40,99.5
3655,2018-04-06 17:05:50,99.25
3656,2018-04-06 17:06:00,99.0
3657,2018-04-06 17:06:10,98.0
3658,2018-04-06 17:06:20,95.0
3659,2018-04-06 17:06:30,93.0
3660,2018-04-06 17:06:40,93.0
3661,2018-04-06 17:06:50,93.0
3662,2018-04-06 17:07:00,93.0
3663,2018-04-06 17:07:10,92.0
3664,2018-04-06 17:07:20,92.0
3665,2018-04-06 17:07:30,90.0
3666,2018-04-06 17:07:40,90.0
3667,2018-04-06 17:07:50,90.0
3668,2018-04-06 17:08:00,90.0
3669,2018-04-06 17:08:10,90.0
3670,2018-04-06 17:08:20,90.0
3671,2018-04-06 17:08:30,90.0
3672,2018-04-06 17:08:40,89.0
3673,2018-04-06 17:08:50,89.0
3674,2018-04-06 17:09:00,89.0
3675,2018-04-06 17:09:10,89.0
3676,2018-04-06 17:09:20,89.0
3677,2018-04-06 17:09:30,89.0
3678,2018-04-06 17:09:40,89.0
3679,2018-04-06 17:09:50,89.0
3680,2018-04-06 17:10:00,89.0
3681,2018-04-06 17:10:10,89.0
3682,2018-04-06 17:10:20,89.0
3683,2018-04-06 17:10:30,92.75
3684,2018-04-06 17:10:40,96.5
3685,2018-04-06 17:10:50,96.0
3686,2018-04-06 17:11:00,98.0
3687,2018-04-06 17:11:10,97.0
3688,2018-04-06 17:11:20,99.0
3689,2018-04-06 17:11:30,101.5
3690,2018-04-06 17:11:40,101.75
3691,2018-04-06 17:11:50,102.0
3692,2018-04-06 17:12:00,101.0
3693,2018-04-06 17:12:10,101.0
3694,2018-04-06 17:12:20,100.5
3695,2018-04-06 17:12:30,99.0
3696,2018-04-06 17:12:40,98.5
3697,2018-04-06 17:12:50,98.0
3698,2018-04-06 17:13:00,98.0
3699,2018-04-06 17:13:10,100.0
3700,2018-04-06 17:13:20,98.0
3701,2018-04-06 17:13:30,99.0
3702,2018-04-06 17:13:40,99.25
3703,2018-04-06 17:13:50,99.5
3704,2018-04-06 17:14:00,102.0
3705,2018-04-06 17:14:10,103.0
3706,2018-04-06 17:14:20,104.0
3707,2018-04-06 17:14:30,105.0
3708,2018-04-06 17:14:40,105.0
3709,2018-04-06 17:14:50,104.0
3710,2018-04-06 17:15:00,102.5
3711,2018-04-06 17:15:10,102.5
3712,2018-04-06 17:15:20,102.5
3713,2018-04-06 17:15:30,102.5
3714,2018-04-06 17:15:40,102.5
3715,2018-04-06 17:15:50,101.0
3716,2018-04-06 17:16:00,97.0
3717,2018-04-06 17:16:10,96.5
3718,2018-04-06 17:16:20,96.5
3719,2018-04-06 17:16:30,98.0
3720,2018-04-06 17:16:40,97.5
3721,2018-04-06 17:16:50,100.0
3722,2018-04-06 17:17:00,102.5
3723,2018-04-06 17:17:10,103.0
3724,2018-04-06 17:17:20,104.0
3725,2018-04-06 17:17:30,104.0
3726,2018-04-06 17:17:40,103.5
3727,2018-04-06 17:17:50,103.0
3728,2018-04-06 17:18:00,103.0
3729,2018-04-06 17:18:10,103.0
3730,2018-04-06 17:18:20,103.0
3731,2018-04-06 17:18:30,104.0
3732,2018-04-06 17:18:40,103.5
3733,2018-04-06 17:18:50,103.0
3734,2018-04-06 17:19:00,102.5
3735,2018-04-06 17:19:10,102.0
3736,2018-04-06 17:19:20,97.0
3737,2018-04-06 17:19:30,97.0
3738,2018-04-06 17:19:40,97.0
3739,2018-04-06 17:19:50,97.0
3740,2018-04-06 17:20:00,97.0
3741,2018-04-06 17:20:10,97.0
3742,2018-04-06 17:20:20,96.5
3743,2018-04-06 17:20:30,96.0
3744,2018-04-06 17:20:40,94.5
3745,2018-04-06 17:20:50,94.25
3746,2018-04-06 17:21:00,94.0
3747,2018-04-06 17:21:10,94.0
3748,2018-04-06 17:21:20,94.0
3749,2018-04-06 17:21:30,97.0
3750,2018-04-06 17:21:40,97.5
3751,2018-04-06 17:21:50,99.0
3752,2018-04-06 17:22:00,102.0
3753,2018-04-06 17:22:10,102.0
3754,2018-04-06 17:22:20,102.0
3755,2018-04-06 17:22:30,102.0
3756,2018-04-06 17:22:40,102.0
3757,2018-04-06 17:22:50,102.0
3758,2018-04-06 17:23:00,102.0
3759,2018-04-06 17:23:10,102.0
3760,2018-04-06 17:23:20,102.0
3761,2018-04-06 17:23:30,102.0
3762,2018-04-06 17:23:40,102.0
3763,2018-04-06 17:23:50,103.5
3764,2018-04-06 17:24:00,103.0
3765,2018-04-06 17:24:10,102.5
3766,2018-04-06 17:24:20,99.5
3767,2018-04-06 17:24:30,99.5
3768,2018-04-06 17:24:40,101.0
3769,2018-04-06 17:24:50,101.0
3770,2018-04-06 17:25:00,101.0
3771,2018-04-06 17:25:10,104.0
3772,2018-04-06 17:25:20,107.0
3773,2018-04-06 17:25:30,108.0
3774,2018-04-06 17:25:40,108.0
3775,2018-04-06 17:25:50,108.0
3776,2018-04-06 17:26:00,108.0
3777,2018-04-06 17:26:10,108.0
3778,2018-04-06 17:26:20,107.0
3779,2018-04-06 17:26:30,109.0
3780,2018-04-06 17:26:40,112.0
3781,2018-04-06 17:26:50,112.5
3782,2018-04-06 17:27:00,113.0
3783,2018-04-06 17:27:10,113.0
3784,2018-04-06 17:27:20,113.0
3785,2018-04-06 17:27:30,112.0
3786,2018-04-06 17:27:40,111.0
3787,2018-04-06 17:27:50,111.0
3788,2018-04-06 17:28:00,111.0
3789,2018-04-06 17:28:10,111.0
3790,2018-04-06 17:28:20,111.0
3791,2018-04-06 17:28:30,110.0
3792,2018-04-06 17:28:40,110.0
3793,2018-04-06 17:28:50,110.5
3794,2018-04-06 17:29:00,110.75
3795,2018-04-06 17:29:10,111.0
3796,2018-04-06 17:29:20,111.0
3797,2018-04-06 17:29:30,111.0
3798,2018-04-06 17:29:40,111.0
3799,2018-04-06 17:29:50,111.0
3800,2018-04-06 17:30:00,110.0
3801,2018-04-06 17:30:10,109.0
3802,2018-04-06 17:30:20,109.0
3803,2018-04-06 17:30:30,109.0
3804,2018-04-06 17:30:40,109.0
3805,2018-04-06 17:30:50,109.0
3806,2018-04-06 17:31:00,109.0
3807,2018-04-06 17:31:10,109.0
3808,2018-04-06 17:31:20,110.5
3809,2018-04-06 17:31:30,111.0
3810,2018-04-06 17:31:40,112.0
3811,2018-04-06 17:31:50,112.0
3812,2018-04-06 17:32:00,112.0
3813,2018-04-06 17:32:10,112.0
3814,2018-04-06 17:32:20,112.0
3815,2018-04-06 17:32:30,112.0
3816,2018-04-06 17:32:40,112.0
3817,2018-04-06 17:32:50,113.0
3818,2018-04-06 17:33:00,114.5
3819,2018-04-06 17:33:10,113.5
3820,2018-04-06 17:33:20,113.0
3821,2018-04-06 17:33:30,114.0
3822,2018-04-06 17:33:40,116.0
3823,2018-04-06 17:33:50,118.0
3824,2018-04-06 17:34:00,118.0
3825,2018-04-06 17:34:10,117.0
3826,2018-04-06 17:34:20,116.0
3827,2018-04-06 17:34:30,115.0
3828,2018-04-06 17:34:40,115.0
3829,2018-04-06 17:34:50,115.0
3830,2018-04-06 17:35:00,115.0
3831,2018-04-06 17:35:10,115.0
3832,2018-04-06 17:35:20,115.0
3833,2018-04-06 17:35:30,115.0
3834,2018-04-06 17:35:40,114.5
3835,2018-04-06 17:35:50,113.5
3836,2018-04-06 17:36:00,116.0
3837,2018-04-06 17:36:10,117.5
3838,2018-04-06 17:36:20,115.5
3839,2018-04-06 17:36:30,117.0
3840,2018-04-06 17:36:40,117.5
3841,2018-04-06 17:36:50,117.0
3842,2018-04-06 17:37:00,118.5
3843,2018-04-06 17:37:10,117.0
3844,2018-04-06 17:37:20,118.0
3845,2018-04-06 17:37:30,118.0
3846,2018-04-06 17:37:40,117.0
3847,2018-04-06 17:37:50,113.5
3848,2018-04-06 17:38:00,109.5
3849,2018-04-06 17:38:10,107.0
3850,2018-04-06 17:38:20,107.0
3851,2018-04-06 17:38:30,104.0
3852,2018-04-06 17:38:40,104.0
3853,2018-04-06 17:38:50,104.0
3854,2018-04-06 17:39:00,103.0
3855,2018-04-06 17:39:10,104.0
3856,2018-04-06 17:39:20,106.5
3857,2018-04-06 17:39:30,105.0
3858,2018-04-06 17:39:40,105.5
3859,2018-04-06 17:39:50,106.0
3860,2018-04-06 17:40:00,109.0
3861,2018-04-06 17:40:10,110.0
3862,2018-04-06 17:40:20,110.0
3863,2018-04-06 17:40:30,110.0
3864,2018-04-06 17:40:40,110.0
3865,2018-04-06 17:40:50,110.0
3866,2018-04-06 17:41:00,110.0
3867,2018-04-06 17:41:10,112.5
3868,2018-04-06 17:41:20,104.0
3869,2018-04-06 17:41:30,98.0
3870,2018-04-06 17:41:40,89.0
3871,2018-04-06 17:41:50,88.0
3872,2018-04-06 17:42:00,87.0
3873,2018-04-06 17:42:10,87.5
3874,2018-04-06 17:42:20,88.0
3875,2018-04-06 17:42:30,90.0
3876,2018-04-06 17:42:40,94.0
3877,2018-04-06 17:42:50,96.5
3878,2018-04-06 17:43:00,94.0
3879,2018-04-06 17:43:10,94.0
3880,2018-04-06 17:43:20,96.5
3881,2018-04-06 17:43:30,100.5
3882,2018-04-06 17:43:40,103.0
3883,2018-04-06 17:43:50,103.0
3884,2018-04-06 17:44:00,101.5
3885,2018-04-06 17:44:10,102.0
3886,2018-04-06 17:44:20,102.0
3887,2018-04-06 17:44:30,103.0
3888,2018-04-06 17:44:40,103.0
3889,2018-04-06 17:44:50,102.0
3890,2018-04-06 17:45:00,101.0
3891,2018-04-06 17:45:10,101.0
3892,2018-04-06 17:45:20,102.0
3893,2018-04-06 17:45:30,102.0
3894,2018-04-06 17:45:40,101.0
3895,2018-04-06 17:45:50,99.0
3896,2018-04-06 17:46:00,99.5
3897,2018-04-06 17:46:10,103.0
3898,2018-04-06 17:46:20,102.5
3899,2018-04-06 17:46:30,104.5
3900,2018-04-06 17:46:40,103.0
3901,2018-04-06 17:46:50,99.0
3902,2018-04-06 17:47:00,95.0
3903,2018-04-06 17:47:10,97.5
3904,2018-04-06 17:47:20,98.0
3905,2018-04-06 17:47:30,103.0
3906,2018-04-06 17:47:40,103.0
3907,2018-04-06 17:47:50,106.0
3908,2018-04-06 17:48:00,107.0
3909,2018-04-06 17:48:10,105.0
3910,2018-04-06 17:48:20,108.0
3911,2018-04-06 17:48:30,109.0
3912,2018-04-06 17:48:40,110.0
3913,2018-04-06 17:48:50,109.0
3914,2018-04-06 17:49:00,109.0
3915,2018-04-06 17:49:10,109.0
3916,2018-04-06 17:49:20,109.0
3917,2018-04-06 17:49:30,109.0
3918,2018-04-06 17:49:40,103.5
3919,2018-04-06 17:49:50,98.0
3920,2018-04-06 17:50:00,98.0
3921,2018-04-06 17:50:10,97.0
3922,2018-04-06 17:50:20,96.0
3923,2018-04-06 17:50:30,96.0
3924,2018-04-06 17:50:40,95.0
3925,2018-04-06 17:50:50,95.0
3926,2018-04-06 17:51:00,95.0
3927,2018-04-06 17:51:10,95.0
3928,2018-04-06 17:51:20,94.0
3929,2018-04-06 17:51:30,97.0
3930,2018-04-06 17:51:40,97.0
3931,2018-04-06 17:51:50,97.0
3932,2018-04-06 17:52:00,97.25
3933,2018-04-06 17:52:10,97.5
3934,2018-04-06 17:52:20,101.5
3935,2018-04-06 17:52:30,99.5
3936,2018-04-06 17:52:40,98.5
3937,2018-04-06 17:52:50,97.5
3938,2018-04-06 17:53:00,95.0
3939,2018-04-06 17:53:10,96.5
3940,2018-04-06 17:53:20,94.0
3941,2018-04-06 17:53:30,97.0
3942,2018-04-06 17:53:40,97.0
3943,2018-04-06 17:53:50,101.0
3944,2018-04-06 17:54:00,104.5
3945,2018-04-06 17:54:10,104.0
3946,2018-04-06 17:54:20,105.0
3947,2018-04-06 17:54:30,103.0
3948,2018-04-06 17:54:40,103.0
3949,2018-04-06 17:54:50,102.0
3950,2018-04-06 17:55:00,101.0
3951,2018-04-06 17:55:10,100.0
3952,2018-04-06 17:55:20,99.5
3953,2018-04-06 17:55:30,99.0
3954,2018-04-06 17:55:40,99.0
3955,2018-04-06 17:55:50,98.0
3956,2018-04-06 17:56:00,100.5
3957,2018-04-06 17:56:10,101.25
3958,2018-04-06 17:56:20,102.0
3959,2018-04-06 17:56:30,102.0
3960,2018-04-06 17:56:40,103.0
3961,2018-04-06 17:56:50,105.0
3962,2018-04-06 17:57:00,99.0
3963,2018-04-06 17:57:10,92.0
3964,2018-04-06 17:57:20,92.0
3965,2018-04-06 17:57:30,89.0
3966,2018-04-06 17:57:40,90.0
3967,2018-04-06 17:57:50,90.0
3968,2018-04-06 17:58:00,101.0
3969,2018-04-06 17:58:10,100.25
3970,2018-04-06 17:58:20,99.5
3971,2018-04-06 17:58:30,99.25
3972,2018-04-06 17:58:40,99.0
3973,2018-04-06 17:58:50,99.0
3974,2018-04-06 17:59:00,99.0
3975,2018-04-06 17:59:10,99.0
3976,2018-04-06 17:59:20,97.0
3977,2018-04-06 17:59:30,97.0
3978,2018-04-06 17:59:40,99.0
3979,2018-04-06 17:59:50,96.5
3980,2018-04-06 18:00:00,97.5
3981,2018-04-06 18:00:10,97.0
3982,2018-04-06 18:00:20,96.0
3983,2018-04-06 18:00:30,96.0
3984,2018-04-06 18:00:40,95.0
3985,2018-04-06 18:00:50,96.5
3986,2018-04-06 18:01:00,98.0
3987,2018-04-06 18:01:10,99.0
3988,2018-04-06 18:01:20,102.0
3989,2018-04-06 18:01:30,103.0
3990,2018-04-06 18:01:40,103.5
3991,2018-04-06 18:01:50,104.0
3992,2018-04-06 18:02:00,104.0
3993,2018-04-06 18:02:10,101.75
3994,2018-04-06 18:02:20,99.5
3995,2018-04-06 18:02:30,99.5
3996,2018-04-06 18:02:40,102.0
3997,2018-04-06 18:02:50,102.0
3998,2018-04-06 18:03:00,102.0
3999,2018-04-06 18:03:10,102.0
4000,2018-04-06 18:03:20,103.0
4001,2018-04-06 18:03:30,104.0
4002,2018-04-06 18:03:40,101.0
4003,2018-04-06 18:03:50,96.5
4004,2018-04-06 18:04:00,98.0
4005,2018-04-06 18:04:10,99.5
4006,2018-04-06 18:04:20,101.5
4007,2018-04-06 18:04:30,103.5
4008,2018-04-06 18:04:40,103.5
4009,2018-04-06 18:04:50,101.0
4010,2018-04-06 18:05:00,98.5
4011,2018-04-06 18:05:10,99.0
4012,2018-04-06 18:05:20,99.0
4013,2018-04-06 18:05:30,99.0
4014,2018-04-06 18:05:40,99.0
4015,2018-04-06 18:05:50,101.0
4016,2018-04-06 18:06:00,103.5
4017,2018-04-06 18:06:10,107.0
4018,2018-04-06 18:06:20,105.0
4019,2018-04-06 18:06:30,104.0
4020,2018-04-06 18:06:40,104.25
4021,2018-04-06 18:06:50,104.5
4022,2018-04-06 18:07:00,106.5
4023,2018-04-06 18:07:10,106.75
4024,2018-04-06 18:07:20,107.0
4025,2018-04-06 18:07:30,108.0
4026,2018-04-06 18:07:40,108.25
4027,2018-04-06 18:07:50,108.5
4028,2018-04-06 18:08:00,102.5
4029,2018-04-06 18:08:10,101.25
4030,2018-04-06 18:08:20,100.0
4031,2018-04-06 18:08:30,99.5
4032,2018-04-06 18:08:40,99.0
4033,2018-04-06 18:08:50,101.0
4034,2018-04-06 18:09:00,103.0
4035,2018-04-06 18:09:10,106.0
4036,2018-04-06 18:09:20,106.0
4037,2018-04-06 18:09:30,106.0
4038,2018-04-06 18:09:40,105.0
4039,2018-04-06 18:09:50,106.5
4040,2018-04-06 18:10:00,106.0
4041,2018-04-06 18:10:10,101.5
4042,2018-04-06 18:10:20,102.0
4043,2018-04-06 18:10:30,102.0
4044,2018-04-06 18:10:40,102.0
4045,2018-04-06 18:10:50,100.0
4046,2018-04-06 18:11:00,101.5
4047,2018-04-06 18:11:10,100.0
4048,2018-04-06 18:11:20,91.0
4049,2018-04-06 18:11:30,92.0
4050,2018-04-06 18:11:40,92.0
4051,2018-04-06 18:11:50,93.0
4052,2018-04-06 18:12:00,93.75
4053,2018-04-06 18:12:10,94.5
4054,2018-04-06 18:12:20,94.0
4055,2018-04-06 18:12:30,95.0
4056,2018-04-06 18:12:40,95.0
4057,2018-04-06 18:12:50,95.0
4058,2018-04-06 18:13:00,94.5
4059,2018-04-06 18:13:10,94.0
4060,2018-04-06 18:13:20,95.5
4061,2018-04-06 18:13:30,96.25
4062,2018-04-06 18:13:40,97.0
4063,2018-04-06 18:13:50,96.5
4064,2018-04-06 18:14:00,96.0
4065,2018-04-06 18:14:10,96.5
4066,2018-04-06 18:14:20,102.0
4067,2018-04-06 18:14:30,102.0
4068,2018-04-06 18:14:40,102.0
4069,2018-04-06 18:14:50,102.0
4070,2018-04-06 18:15:00,102.0
4071,2018-04-06 18:15:10,102.0
4072,2018-04-06 18:15:20,101.0
4073,2018-04-06 18:15:30,100.5
4074,2018-04-06 18:15:40,100.75
4075,2018-04-06 18:15:50,101.0
4076,2018-04-06 18:16:00,101.0
4077,2018-04-06 18:16:10,102.0
4078,2018-04-06 18:16:20,93.0
4079,2018-04-06 18:16:30,92.5
4080,2018-04-06 18:16:40,92.0
4081,2018-04-06 18:16:50,93.5
4082,2018-04-06 18:17:00,95.0
4083,2018-04-06 18:17:10,95.75
4084,2018-04-06 18:17:20,96.5
4085,2018-04-06 18:17:30,99.0
4086,2018-04-06 18:17:40,99.0
4087,2018-04-06 18:17:50,95.5
4088,2018-04-06 18:18:00,91.0
4089,2018-04-06 18:18:10,93.5
4090,2018-04-06 18:18:20,94.0
4091,2018-04-06 18:18:30,94.0
4092,2018-04-06 18:18:40,94.0
4093,2018-04-06 18:18:50,95.0
4094,2018-04-06 18:19:00,95.0
4095,2018-04-06 18:19:10,95.25
4096,2018-04-06 18:19:20,95.5
4097,2018-04-06 18:19:30,98.0
4098,2018-04-06 18:19:40,101.5
4099,2018-04-06 18:19:50,106.5
4100,2018-04-06 18:20:00,107.0
4101,2018-04-06 18:20:10,107.5
4102,2018-04-06 18:20:20,107.5
4103,2018-04-06 18:20:30,109.0
4104,2018-04-06 18:20:40,100.0
4105,2018-04-06 18:20:50,96.5
4106,2018-04-06 18:21:00,97.0
4107,2018-04-06 18:21:10,96.0
4108,2018-04-06 18:21:20,97.5
4109,2018-04-06 18:21:30,97.75
4110,2018-04-06 18:21:40,98.0
4111,2018-04-06 18:21:50,99.0
4112,2018-04-06 18:22:00,100.5
4113,2018-04-06 18:22:10,99.0
4114,2018-04-06 18:22:20,96.5
4115,2018-04-06 18:22:30,96.25
4116,2018-04-06 18:22:40,96.0
4117,2018-04-06 18:22:50,98.0
4118,2018-04-06 18:23:00,100.0
4119,2018-04-06 18:23:10,102.0
4120,2018-04-06 18:23:20,105.0
4121,2018-04-06 18:23:30,106.0
4122,2018-04-06 18:23:40,107.0
4123,2018-04-06 18:23:50,104.0
4124,2018-04-06 18:24:00,102.0
4125,2018-04-06 18:24:10,102.0
4126,2018-04-06 18:24:20,102.0
4127,2018-04-06 18:24:30,105.0
4128,2018-04-06 18:24:40,104.5
4129,2018-04-06 18:24:50,102.25
4130,2018-04-06 18:25:00,100.0
4131,2018-04-06 18:25:10,100.0
4132,2018-04-06 18:25:20,100.0
4133,2018-04-06 18:25:30,100.0
4134,2018-04-06 18:25:40,97.5
4135,2018-04-06 18:25:50,95.5
4136,2018-04-06 18:26:00,97.0
4137,2018-04-06 18:26:10,97.0
4138,2018-04-06 18:26:20,95.0
4139,2018-04-06 18:26:30,97.0
4140,2018-04-06 18:26:40,97.5
4141,2018-04-06 18:26:50,98.0
4142,2018-04-06 18:27:00,99.0
4143,2018-04-06 18:27:10,100.0
4144,2018-04-06 18:27:20,101.5
4145,2018-04-06 18:27:30,101.0
4146,2018-04-06 18:27:40,102.0
4147,2018-04-06 18:27:50,103.0
4148,2018-04-06 18:28:00,103.0
4149,2018-04-06 18:28:10,104.0
4150,2018-04-06 18:28:20,97.0
4151,2018-04-06 18:28:30,88.0
4152,2018-04-06 18:28:40,89.0
4153,2018-04-06 18:28:50,89.0
4154,2018-04-06 18:29:00,89.0
4155,2018-04-06 18:29:10,88.0
4156,2018-04-06 18:29:20,88.0
4157,2018-04-06 18:29:30,88.25
4158,2018-04-06 18:29:40,88.5
4159,2018-04-06 18:29:50,89.25
4160,2018-04-06 18:30:00,90.0
4161,2018-04-06 18:30:10,90.0
4162,2018-04-06 18:30:20,91.0
4163,2018-04-06 18:30:30,92.0
4164,2018-04-06 18:30:40,92.0
4165,2018-04-06 18:30:50,91.5
4166,2018-04-06 18:31:00,94.0
4167,2018-04-06 18:31:10,95.0
4168,2018-04-06 18:31:20,98.5
4169,2018-04-06 18:31:30,98.75
4170,2018-04-06 18:31:40,99.0
4171,2018-04-06 18:31:50,104.0
4172,2018-04-06 18:32:00,108.5
4173,2018-04-06 18:32:10,106.0
4174,2018-04-06 18:32:20,105.0
4175,2018-04-06 18:32:30,105.0
4176,2018-04-06 18:32:40,108.0
4177,2018-04-06 18:32:50,110.5
4178,2018-04-06 18:33:00,112.0
4179,2018-04-06 18:33:10,110.5
4180,2018-04-06 18:33:20,113.0
4181,2018-04-06 18:33:30,112.0
4182,2018-04-06 18:33:40,112.0
4183,2018-04-06 18:33:50,112.0
4184,2018-04-06 18:34:00,113.0
4185,2018-04-06 18:34:10,111.0
4186,2018-04-06 18:34:20,108.0
4187,2018-04-06 18:34:30,108.0
4188,2018-04-06 18:34:40,108.0
4189,2018-04-06 18:34:50,108.0
4190,2018-04-06 18:35:00,108.0
4191,2018-04-06 18:35:10,106.0
4192,2018-04-06 18:35:20,110.0
4193,2018-04-06 18:35:30,109.0
4194,2018-04-06 18:35:40,110.0
4195,2018-04-06 18:35:50,110.0
4196,2018-04-06 18:36:00,110.0
4197,2018-04-06 18:36:10,110.0
4198,2018-04-06 18:36:20,110.0
4199,2018-04-06 18:36:30,110.0
4200,2018-04-06 18:36:40,111.0
4201,2018-04-06 18:36:50,109.5
4202,2018-04-06 18:37:00,108.0
4203,2018-04-06 18:37:10,106.0
4204,2018-04-06 18:37:20,106.0
4205,2018-04-06 18:37:30,105.0
4206,2018-04-06 18:37:40,104.0
4207,2018-04-06 18:37:50,104.0
4208,2018-04-06 18:38:00,103.5
4209,2018-04-06 18:38:10,103.0
4210,2018-04-06 18:38:20,105.0
4211,2018-04-06 18:38:30,107.0
4212,2018-04-06 18:38:40,108.0
4213,2018-04-06 18:38:50,109.0
4214,2018-04-06 18:39:00,108.0
4215,2018-04-06 18:39:10,104.5
4216,2018-04-06 18:39:20,103.75
4217,2018-04-06 18:39:30,103.0
4218,2018-04-06 18:39:40,103.0
4219,2018-04-06 18:39:50,102.0
4220,2018-04-06 18:40:00,102.0
4221,2018-04-06 18:40:10,102.0
4222,2018-04-06 18:40:20,102.0
4223,2018-04-06 18:40:30,100.0
4224,2018-04-06 18:40:40,97.0
4225,2018-04-06 18:40:50,95.75
4226,2018-04-06 18:41:00,94.5
4227,2018-04-06 18:41:10,96.0
4228,2018-04-06 18:41:20,96.0
4229,2018-04-06 18:41:30,96.0
4230,2018-04-06 18:41:40,96.0
4231,2018-04-06 18:41:50,96.0
4232,2018-04-06 18:42:00,96.5
4233,2018-04-06 18:42:10,97.0
4234,2018-04-06 18:42:20,103.5
4235,2018-04-06 18:42:30,108.0
4236,2018-04-06 18:42:40,105.5
4237,2018-04-06 18:42:50,107.0
4238,2018-04-06 18:43:00,107.0
4239,2018-04-06 18:43:10,106.0
4240,2018-04-06 18:43:20,107.0
4241,2018-04-06 18:43:30,107.0
4242,2018-04-06 18:43:40,107.0
4243,2018-04-06 18:43:50,110.0
4244,2018-04-06 18:44:00,111.0
4245,2018-04-06 18:44:10,107.0
4246,2018-04-06 18:44:20,105.5
4247,2018-04-06 18:44:30,106.0
4248,2018-04-06 18:44:40,106.5
4249,2018-04-06 18:44:50,106.75
4250,2018-04-06 18:45:00,107.0
4251,2018-04-06 18:45:10,107.0
4252,2018-04-06 18:45:20,107.5
4253,2018-04-06 18:45:30,101.5
4254,2018-04-06 18:45:40,100.0
4255,2018-04-06 18:45:50,100.0
4256,2018-04-06 18:46:00,100.25
4257,2018-04-06 18:46:10,100.5
4258,2018-04-06 18:46:20,100.75
4259,2018-04-06 18:46:30,101.0
4260,2018-04-06 18:46:40,100.0
4261,2018-04-06 18:46:50,102.0
4262,2018-04-06 18:47:00,106.5
4263,2018-04-06 18:47:10,106.0
4264,2018-04-06 18:47:20,106.25
4265,2018-04-06 18:47:30,106.5
4266,2018-04-06 18:47:40,108.0
4267,2018-04-06 18:47:50,107.0
4268,2018-04-06 18:48:00,108.0
4269,2018-04-06 18:48:10,106.0
4270,2018-04-06 18:48:20,106.0
4271,2018-04-06 18:48:30,104.0
4272,2018-04-06 18:48:40,105.0
4273,2018-04-06 18:48:50,106.0
4274,2018-04-06 18:49:00,105.5
4275,2018-04-06 18:49:10,105.0
4276,2018-04-06 18:49:20,107.0
4277,2018-04-06 18:49:30,107.0
4278,2018-04-06 18:49:40,107.0
4279,2018-04-06 18:49:50,107.0
4280,2018-04-06 18:50:00,106.0
4281,2018-04-06 18:50:10,105.75
4282,2018-04-06 18:50:20,105.5
4283,2018-04-06 18:50:30,105.0
4284,2018-04-06 18:50:40,105.5
4285,2018-04-06 18:50:50,106.0
4286,2018-04-06 18:51:00,103.0
4287,2018-04-06 18:51:10,104.0
4288,2018-04-06 18:51:20,106.25
4289,2018-04-06 18:51:30,108.5
4290,2018-04-06 18:51:40,109.25
4291,2018-04-06 18:51:50,110.0
